	2090.02	20880024831153740156	156		广州地铁单程票 1张	4.00	99049886903371		1de05f9fe0ad4487b8d423c0a3a9201774	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004370033341622	0.00	转账	2016-01-10 17:48:20
	2095.02	20888028824255240156	156		广州地铁单程票 1张	5.00	99022506682521		6ea1238e52da42b296b30d05ac3bb47124	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004520096721380	0.00	转账	2016-01-10 17:48:21
	2100.02	20885028840458190156	156		广州地铁单程票 1张	5.00	99132767487811		9ee0900b62fc4b149ec6a656f8ec60f419	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004810077837945	0.00	转账	2016-01-10 17:53:35
	2107.02	20881024370783250156	156		广州地铁单程票 1张	7.00	99333595550321		22982f10c9e546f09fc3c3f2a2d7f10725	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011021001004320025412159	0.00	转账	2016-01-10 17:53:39
	2114.02	20889029586991620156	156		广州地铁单程票 1张	7.00	98904461295161		2ed8c371230c47a58b85055e7ed00f1362	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011021001004160071091736	0.00	转账	2016-01-10 17:54:02
	2116.02	20880222212305940156	156		广州地铁单程票 1张	2.00	99279517235591		8711290a24634fc98ee2521adf6f631394	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004590076576982	0.00	转账	2016-01-10 17:54:31
	2120.02	20880029926709620156	156		广州地铁单程票 1张	4.00	98959741510961		4032c83db0024bc788933a0dfa1c437362	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004960076206082	0.00	转账	2016-01-10 17:55:23
	2123.02	20886023408670530156	156		广州地铁单程票 1张	3.00	98928573692051		ca774f513852459dbc0eaf707caca85753	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004050085709733	0.00	转账	2016-01-10 17:55:39
	2129.02	20880025216759720156	156		广州地铁单程票 1张	6.00	99158260867971		a643acb82eb94bc8a0315c0a143b9ace72	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004970074768775	0.00	转账	2016-01-10 17:55:51
	2132.02	20880022819589950156	156		广州地铁单程票 1张	3.00	98909360072991		5bda02c19c43430a8ef0687a7e4a3b7d95	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004990077696661	0.00	转账	2016-01-10 17:57:02
	2135.02	20887026178471580156	156		广州地铁单程票 1张	3.00	99018138533151		5acda484d0034e99b041f26f9854eb8258	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004150086591772	0.00	转账	2016-01-10 18:00:35
	2140.02	20886122387314780156	156		广州地铁单程票 1张	5.00	98965048983471		4d1384626da2440caf009235e12e41d078	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004470067916064	0.00	转账	2016-01-10 18:01:29
	2144.02	20881029533435870156	156		广州地铁单程票 1张	4.00	100461781754581		f0f6cc976adb40e185fddb6e03f93a6587	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004580070269509	0.00	转账	2016-01-10 18:02:12
	2149.02	20888120059643260156	156		广州地铁单程票 1张	5.00	99333693493321		ca5b2772435e4c2eab35297b2cd55e5e26	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004320020548975	0.00	转账	2016-01-10 18:04:02
	2153.02	20880123872061080156	156		广州地铁单程票 1张	4.00	99075909152101		30e1018d36c3465ebd75ed53a463db0008	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004100007911858	0.00	转账	2016-01-10 18:05:02
	2156.02	20888025615884630156	156		广州地铁单程票 1张	3.00	99086981317461		b23987873aed4f1e8427d0b7059d8c2363	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004460047960956	0.00	转账	2016-01-10 18:10:19
	2163.02	20885128345131940156	156		广州地铁单程票 1张	7.00	98980634672191		2c8c8ccd079b4e31b0999110cb3defc894	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011021001004190087269457	0.00	转账	2016-01-10 18:11:06
	2165.02	20887022850369400156	156		广州地铁单程票 1张	2.00	98925320877941		321fcc753d094e97b6810fcb84f54f1d40	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004940085485485	0.00	转账	2016-01-10 18:11:21
	2172.02	20887028783504640156	156		广州地铁单程票 1张	7.00	99086995757461		e56160ec075048f9915ac1c0ad4e226964	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011021001004460048203023	0.00	转账	2016-01-10 18:12:08
	2174.02	20880021033345030156	156		广州地铁单程票 1张	2.00	98945585033501		74805b99552241c89a03db56c0f9425703	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004500072174605	0.00	转账	2016-01-10 18:12:30
	2179.02	20887027207874680156	156		广州地铁单程票 1张	5.00	99087013485461		1b93fcfcb3284b8aadf2e7050ab828db68	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004460047961082	0.00	转账	2016-01-10 18:14:27
	2185.02	20882029530785700156	156		广州地铁单程票 1张	6.00	99073917750571		234197034b934b07afb178a29375aa4e70	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004570081047459	0.00	转账	2016-01-10 18:15:52
	2189.02	20881127202270130156	156		广州地铁单程票 1张	4.00	99168989196011		bc95b110337441e6861dbdc7e643a61d13	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004010088930646	0.00	转账	2016-01-10 18:18:19
	2191.02	20883120478297720156	156		广州地铁单程票 1张	2.00	98940757841771		43dca09175064bdcae5d3c958da70c2c72	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004770093797024	0.00	转账	2016-01-10 18:19:40
	2195.02	20885124302603260156	156		广州地铁单程票 1张	4.00	99333838362321		a705e2c4e9a94ce8b088b68dc4cd53d126	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004320035658891	0.00	转账	2016-01-10 18:19:50
	2200.02	20886023384997250156	156		广州地铁单程票 1张	5.00	98951168566721		b038a51e88174d1ab7a43f61578d60f225	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004720096077038	0.00	转账	2016-01-10 18:20:42
	2202.02	20880026979497450156	156		广州地铁单程票 1张	2.00	99062771652741		59212e4abc5f4518bf4e0bb2e0fc6dd545	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004740098292910	0.00	转账	2016-01-10 18:23:00
	2204.02	20887023280583770156	156		广州地铁单程票 1张	2.00	99050181130371		604c5042c4974726af61697ec7de7bfc77	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004370024406204	0.00	转账	2016-01-10 18:23:18
	2224.02	20887029538534570156	156		广州地铁单程票 4张	20.00	99133518056451		7ea1cbc84ec94353bf0fde8178f45fee57	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	20.00	2016011021001004450047970805	0.00	转账	2016-01-10 18:25:33
	2227.02	20885029697022400156	156		广州地铁单程票 1张	3.00	98940298684241		486b43a88e3a4ea081ca018ac1d4716d40	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004240039614714	0.00	转账	2016-01-10 18:26:16
	2233.02	20887026706152060156	156		广州地铁单程票 1张	6.00	98903136037201		f19f356a23824d29aee166f1eafc58a906	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004200002116066	0.00	转账	2016-01-10 18:26:44
	2238.02	20889128866403780156	156		广州地铁单程票 1张	5.00	99050242022371		a0bc4bfb562d4c608680a8f4470b0a7a78	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004370024696694	0.00	转账	2016-01-10 18:30:48
	2262.02	20881024574902750156	156		广州地铁单程票 2张	24.00	99186309151271		b32b577f6e7546ba93ab672ea7fcb77a75	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	24.00	2016011021001004270058514163	0.00	转账	2016-01-10 18:33:10
	2266.02	20884121446882550156	156		广州地铁单程票 1张	4.00	99349551249251		caacebf4e0774bf78399c20a9663c93455	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004250034285521	0.00	转账	2016-01-10 18:34:46
	2272.02	20881120407022120156	156		广州地铁单程票 1张	6.00	99040203631211		6ea9ebd987854d06b0af6b0886d71fd612	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004210038424337	0.00	转账	2016-01-10 18:36:19
	2276.02	20883125492341330156	156		广州地铁单程票 1张	4.00	99032707565131		6d3fbd2d0a0b44258c72657cde87d71633	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004130097603943	0.00	转账	2016-01-10 18:36:33
	2282.02	20887020967956830156	156		广州地铁单程票 1张	6.00	99154463483681		e3f2839d2bdc47f9a1a95f3f1c5f1afb83	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004680089714582	0.00	转账	2016-01-10 18:40:24
	2294.02	20883028075427420156	156		广州地铁单程票 2张	12.00	99062909967741		150960ad53d94b599f94fde35abfa52b42	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011021001004740097883782	0.00	转账	2016-01-10 18:40:36
	2298.02	20888025954458590156	156		广州地铁单程票 1张	4.00	98946789460851		df9d6a8ac3bf40ceaff2cbbea9fb470d59	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004850084614886	0.00	转账	2016-01-10 18:44:02
	2302.02	20889027198628570156	156		广州地铁单程票 1张	4.00	98946819788851		6167a1d03fea41e49c48c8be45471fcd57	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004850073309183	0.00	转账	2016-01-10 18:48:11
	2304.02	20887027703216450156	156		广州地铁单程票 1张	2.00	99319967622641		fe5dd6011b88494a950a9c6230f2de5d45	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004640094874353	0.00	转账	2016-01-10 18:48:38
	2312.02	20880023692744900156	156		广州地铁单程票 2张	8.00	99180461729491		3cff824d3aa742b3b71a7a3985abc11790	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011021001004490071244976	0.00	转账	2016-01-10 18:52:08
	2319.02	20887023313542530156	156		广州地铁单程票 1张	7.00	99349709510251		79b2d48b071e49f7a2360b75ccf94fdd53	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011021001004250034852629	0.00	转账	2016-01-10 18:54:03
	2321.02	20889125601682060156	156		广州地铁单程票 1张	2.00	98903363521201		0b98dc41c2394479b5ad1cee3c3424a206	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004200002116738	0.00	转账	2016-01-10 18:57:00
	2326.02	20885026443933430156	156		广州地铁单程票 1张	5.00	98938355418341		67473f16844d4f4e88daf67467967b7643	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004340034314475	0.00	转账	2016-01-10 18:58:38
	2332.02	20885029963190750156	156		广州地铁单程票 1张	6.00	99044641437071		283ca0280bd342af8af38f185b5d2ced75	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004070013126192	0.00	转账	2016-01-10 18:58:59
	2337.02	20881020118858480156	156		广州地铁单程票 1张	5.00	99117928920841		e7b8c07386484879a79fae047347c81e48	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004840090775363	0.00	转账	2016-01-10 19:00:12
	2349.02	20885025832630130156	156		广州地铁单程票 6张	12.00	99169320104011		c85961bdf63a42fa941e359e148800df13	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	12.00	2016011021001004010074101590	0.00	转账	2016-01-10 19:00:14
	2351.02	20881123588087090156	156		广州地铁单程票 1张	2.00	98984583266701		57e0b6a05011435a99c9ac3908b2cdd809	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004700008404922	0.00	转账	2016-01-10 19:00:18
	2361.02	20888023283680350156	156		广州地铁单程票 2张	10.00	99382829597031		bbb4da0818054e7298f30107b6bec3bb35	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011021001004030025547624	0.00	转账	2016-01-10 19:01:51
	2367.02	20882025585106080156	156		广州地铁单程票 1张	6.00	99307260479601		26504608f70241ca8668852284afc37608	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004600005776413	0.00	转账	2016-01-10 19:02:02
	2375.02	20886023115273840156	156		广州地铁单程票 2张	8.00	99213077664381		b56fd082b6e94123b6640e8d38d3165484	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011021001004380058578387	0.00	转账	2016-01-10 19:02:31
	2378.02	20880220266404880156	156		广州地铁单程票 1张	3.00	99301070943481		bc0dea1765494782ad91f9aee918793f88	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004480046839645	0.00	转账	2016-01-10 19:05:24
	2383.02	20880122384672500156	156		广州地铁单程票 1张	5.00	99349801873251		5fe270016c3f4f9d8f5bbc19a278ee7e50	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004250034286026	0.00	转账	2016-01-10 19:05:42
	2385.02	20889127241579120156	156		广州地铁单程票 1张	2.00	99040075484911		67ea9372c8404d9b965d882f5228bc6c12	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004910089554553	0.00	转账	2016-01-10 19:11:41
	2395.02	20884026245182110156	156		广州地铁单程票 2张	10.00	99040483022211		987b830b463640e1b79badca8bcba2c411	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011021001004210054895891	0.00	转账	2016-01-10 19:11:52
	2405.02	20889124564842920156	156		广州地铁单程票 2张	10.00	104735178961291		22deddbb530c4b93b46745a6d8e5bba592	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011021001004290031449845	0.00	转账	2016-01-10 19:12:19
	2407.02	20886021308758240156	156		广州地铁单程票 1张	2.00	99270881315821		49727ed744624b388cfa18852639e1d424	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004820067661279	0.00	转账	2016-01-10 19:12:43
	2409.02	20885124844413790156	156		广州地铁单程票 1张	2.00	99050571954371		681227aba6ae4af8ade8e1a3042e85d079	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004370033343630	0.00	转账	2016-01-10 19:13:06
	2413.02	20887022326838890156	156		广州地铁单程票 2张	4.00	99016950378881		2caf1fd14a5a41aca576d2a835f9dd3589	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004880089276357	0.00	转账	2016-01-10 19:15:23
	2420.02	20887021340319620156	156		广州地铁单程票 1张	7.00	98960384640961		d79b35ae47fd4254bb8e02d97109a4c462	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011021001004960085985280	0.00	转账	2016-01-10 19:17:37
	2422.02	20886123036730140156	156		广州地铁单程票 1张	2.00	99169477569011		4ffe1dad417246caac9dae9dbdda13fa14	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004010088635097	0.00	转账	2016-01-10 19:20:34
	2427.02	20881020653414330156	156		广州地铁单程票 1张	5.00	99307388145431		bd2b64cbd934432fbda7dbbb2eeaf4c833	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004430049399279	0.00	转账	2016-01-10 19:23:33
	2432.02	20886020816280210156	156		广州地铁单程票 1张	5.00	98993587896021		23599dac88294881b07cc6b5ab5e5afc21	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004020091297129	0.00	转账	2016-01-10 19:24:31
	2435.02	20887125368234010156	156		广州地铁单程票 1张	3.00	98968047312401		3dd85fc3dcd444cba65e89821b3acd4101	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004400058621352	0.00	转账	2016-01-10 19:25:42
	2440.02	20884124513385310156	156		广州地铁单程票 1张	5.00	99009489115531		57df89a3bc4843d58bb8881083d4d3c331	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004530075993716	0.00	转账	2016-01-10 19:25:45
	2444.02	20889020020852040156	156		广州地铁单程票 1张	4.00	98903596798201		b238d35d0bb74637afc8fb687abd3b0c04	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004200002352460	0.00	转账	2016-01-10 19:28:40
	2450.02	20881222810598710156	156		广州地铁单程票 1张	6.00	99000776128871		7ab9ce1ea97a4b5287c4727a517cd67771	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004870086919468	0.00	转账	2016-01-10 19:29:18
	2455.02	20880128170434480156	156		广州地铁单程票 1张	5.00	99035163586441		9c9659ba69d94552a1722a82025f04f848	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004440063222085	0.00	转账	2016-01-10 19:30:32
	2458.02	20881020882332670156	156		广州地铁单程票 1张	3.00	99231119669261		806eba7134ec49eb95b153632739fee767	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004260038679001	0.00	转账	2016-01-10 19:31:29
	2460.02	20887027132452120156	156		广州地铁单程票 1张	2.00	99040641188211		8f72f5e21b6e4922b0d5edefb2115bf312	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004210043716915	0.00	转账	2016-01-10 19:32:14
	2464.02	20883023063346260156	156		广州地铁单程票 1张	4.00	99089823766621		5803eba349a5438baad4e062f788d7f626	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004620090808458	0.00	转账	2016-01-10 19:32:54
	2467.02	20882024172792400156	156		广州地铁单程票 1张	3.00	98940783995241		4da5022b278c4604a466eae0f31a6ed040	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004240034153502	0.00	转账	2016-01-10 19:32:58
	2470.02	20889122175842430156	156		广州地铁单程票 1张	3.00	98940792449241		d89936b941d4435f879b5e72f0413f6143	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004240039547246	0.00	转账	2016-01-10 19:34:06
	2475.02	20889123901844720156	156		广州地铁单程票 1张	5.00	98965762418471		bf0e170be2b74ad4a21b0f61cbaaa33b72	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004470068497377	0.00	转账	2016-01-10 19:34:54
	2480.02	20887024607217060156	156		广州地铁单程票 1张	5.00	98984849989701		bff5f90a871d418eb0c8c717bd10fbda06	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004700007305119	0.00	转账	2016-01-10 19:36:12
	2483.02	20882028391662900156	156		广州地铁单程票 1张	3.00	104735538814291		8dba69a02ac342f281deabbdaac7130390	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004290020281589	0.00	转账	2016-01-10 19:36:17
	2485.02	20885026791569530156	156		广州地铁单程票 1张	2.00	99062521279951		9b9176dea9444644a340920f24f3a81553	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004950078510187	0.00	转账	2016-01-10 19:36:56
	2492.02	20881026928671150156	156		广州地铁单程票 1张	7.00	99085154090111		ac67541fcdd44a8e94d7850269af079c15	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	7.00	2016011021001004110096522159	0.00	转账	2016-01-10 19:37:28
	2497.02	20882128673658570156	156		广州地铁单程票 1张	5.00	98947196292851		07b2827a27304e9aa7634c503aee03a457	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004850085708274	0.00	转账	2016-01-10 19:38:07
	2499.02	20887022326838890156	156		广州地铁单程票 1张	2.00	99017127244881		a26e5ace5af74b638a5557d36140217789	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004880089516400	0.00	转账	2016-01-10 19:38:59
	2502.02	20887028334007710156	156		广州地铁单程票 1张	3.00	98941383013771		ffe89825299d4b4ea66d2cb1d97d3e1171	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004770092184833	0.00	转账	2016-01-10 19:43:35
	2504.02	20885023161764360156	156		广州地铁单程票 1张	2.00	99307569739431		ff74a010055c4235af5359213d97bd2c36	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	2.00	2016011021001004430049326275	0.00	转账	2016-01-10 19:47:00
	2510.02	20880025330500440156	156		广州地铁单程票 1张	6.00	99071240543041		eceaec7623de400bb1cce751cb19d2d144	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004040090348170	0.00	转账	2016-01-10 19:49:53
	2514.02	20880029603202480156	156		广州地铁单程票 2张	4.00	98940915313241		820367994143463a99b9043bedbdfa7f48	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004240039135818	0.00	转账	2016-01-10 19:50:21
	2528.02	20880021734207620156	156		广州地铁单程票 2张	14.00	100334416752761		162f823188b24364bd22f9d2a789720662	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	14.00	2016011021001004760084856502	0.00	转账	2016-01-10 19:50:28
	2544.02	20887022234439040156	156		广州地铁单程票 2张	16.00	99088496488901		12c0f2bbc47c47c4a4a7f47aea32df8c04	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	16.00	2016011021001004900010805704	0.00	转账	2016-01-10 19:52:11
	2554.02	20884028286586540156	156		广州地铁单程票 2张	10.00	99221453335651		3c06a0e90f474122877d6e075e8ae50954	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011021001004650093912025	0.00	转账	2016-01-10 19:52:24
	2564.02	20880023324524830156	156		广州地铁单程票 2张	10.00	99301438168481		471612917b8a4df9854f34e3abc58bde83	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011021001004480046185365	0.00	转账	2016-01-10 19:52:34
	2572.02	20883027176176370156	156		广州地铁单程票 1张	8.00	98946650592631		df1a2b80e4ab483491924983cd58800037	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	8.00	2016011021001004630091639159	0.00	转账	2016-01-10 19:55:38
	2578.02	20880021580660240156	156		广州地铁单程票 1张	6.00	98993846240021		3bbbf3e36dba4c81b1dc46faa3264e1524	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	6.00	2016011021001004020078642422	0.00	转账	2016-01-10 19:58:54
	2583.02	20880120713007210156	156		广州地铁单程票 1张	5.00	98951918192721		540b397c05c1435985524a4dd02b6a8a21	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	5.00	2016011021001004720096405244	0.00	转账	2016-01-10 19:59:58
	2587.02	20885122351067330156	156		广州地铁单程票 1张	4.00	98935760129731		8df904c6c9f04c4d8cca3364d4f88dce33	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004730094022680	0.00	转账	2016-01-10 20:00:42
	2590.02	20886023143953950156	156		广州地铁单程票 1张	3.00	99317280809391		fcb525537d074974b5bd358f3238e05795	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	3.00	2016011021001004390047232446	0.00	转账	2016-01-10 20:03:07
	2605.02	20885028507177400156	156		广州地铁单程票 3张	15.00	99063543692741		1657988a58e449259ebf06045551056c40	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	15.00	2016011021001004740097795383	0.00	转账	2016-01-10 20:03:43
	2615.02	20888027278450470156	156		广州地铁单程票 2张	10.00	99071359763041		c72aa62fa3224b51b026add8854134a547	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	10.00	2016011021001004040090192507	0.00	转账	2016-01-10 20:05:24
	2619.02	20880020051125020156	156		广州地铁单程票 1张	4.00	98946464452501		d0826117a9854cf5a346a1d5e3ade4b902	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004500071824329	0.00	转账	2016-01-10 20:07:49
	2623.02	20888021150333680156	156		广州地铁单程票 1张	4.00	99177342197361		0b8555f4b08e46afb36b09fa15d7095368	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004360050711737	0.00	转账	2016-01-10 20:08:27
	2627.02	20886128610545710156	156		广州地铁单程票 1张	4.00	99074849093571		38382f0789c14cc78a277de7a8ee069e71	0.00	2088121612215201	20881216122152010156	支付宝(中国)网络技术有限公司	0.00			交易分账	4.00	2016011021001004570080934651	0.00	转账	2016-01-10 20:09:44
